2023-04-29 09:41:04 configure zlib1g:amd64 1:1.2.11.dfsg-2+deb11u2 <none>
2023-04-29 09:41:04 status unpacked zlib1g:amd64 1:1.2.11.dfsg-2+deb11u2
2023-04-29 09:41:04 status half-configured zlib1g:amd64 1:1.2.11.dfsg-2+deb11u2
2023-04-29 09:41:04 status installed zlib1g:amd64 1:1.2.11.dfsg-2+deb11u2
2023-04-29 09:41:04 configure libcom-err2:amd64 1.46.2-2 <none>
2023-04-29 09:41:04 status unpacked libcom-err2:amd64 1.46.2-2
2023-04-29 09:41:04 status half-configured libcom-err2:amd64 1.46.2-2
2023-04-29 09:41:04 status installed libcom-err2:amd64 1.46.2-2
2023-04-29 09:41:04 configure diffutils:amd64 1:3.7-5 <none>
2023-04-29 09:41:04 status unpacked diffutils:amd64 1:3.7-5
2023-04-29 09:41:04 status half-configured diffutils:amd64 1:3.7-5
2023-04-29 09:41:04 status installed diffutils:amd64 1:3.7-5
2023-04-29 09:41:04 configure libsystemd0:amd64 247.3-7+deb11u1 <none>
2023-04-29 09:41:04 status unpacked libsystemd0:amd64 247.3-7+deb11u1
2023-04-29 09:41:04 status half-configured libsystemd0:amd64 247.3-7+deb11u1
2023-04-29 09:41:04 status installed libsystemd0:amd64 247.3-7+deb11u1
2023-04-29 09:41:04 configure libkrb5support0:amd64 1.18.3-6+deb11u3 <none>
2023-04-29 09:41:04 status unpacked libkrb5support0:amd64 1.18.3-6+deb11u3
2023-04-29 09:41:04 status half-configured libkrb5support0:amd64 1.18.3-6+deb11u3
2023-04-29 09:41:04 status installed libkrb5support0:amd64 1.18.3-6+deb11u3
2023-04-29 09:41:04 configure hostname:amd64 3.23 <none>
2023-04-29 09:41:04 status unpacked hostname:amd64 3.23
2023-04-29 09:41:04 status half-configured hostname:amd64 3.23
2023-04-29 09:41:04 status installed hostname:amd64 3.23
2023-04-29 09:41:04 configure libpcre3:amd64 2:8.39-13 <none>
2023-04-29 09:41:04 status unpacked libpcre3:amd64 2:8.39-13
2023-04-29 09:41:04 status half-configured libpcre3:amd64 2:8.39-13
2023-04-29 09:41:04 status installed libpcre3:amd64 2:8.39-13
2023-04-29 09:41:04 configure libcap-ng0:amd64 0.7.9-2.2+b1 <none>
2023-04-29 09:41:04 status unpacked libcap-ng0:amd64 0.7.9-2.2+b1
2023-04-29 09:41:04 status half-configured libcap-ng0:amd64 0.7.9-2.2+b1
2023-04-29 09:41:04 status installed libcap-ng0:amd64 0.7.9-2.2+b1
2023-04-29 09:41:04 configure libgmp10:amd64 2:6.2.1+dfsg-1+deb11u1 <none>
2023-04-29 09:41:04 status unpacked libgmp10:amd64 2:6.2.1+dfsg-1+deb11u1
2023-04-29 09:41:04 status half-configured libgmp10:amd64 2:6.2.1+dfsg-1+deb11u1
2023-04-29 09:41:04 status installed libgmp10:amd64 2:6.2.1+dfsg-1+deb11u1
2023-04-29 09:41:04 configure libaudit1:amd64 1:3.0-2 <none>
2023-04-29 09:41:04 status unpacked libaudit1:amd64 1:3.0-2
2023-04-29 09:41:04 status half-configured libaudit1:amd64 1:3.0-2
2023-04-29 09:41:04 status installed libaudit1:amd64 1:3.0-2
2023-04-29 09:41:04 configure libuuid1:amd64 2.36.1-8+deb11u1 <none>
2023-04-29 09:41:04 status unpacked libuuid1:amd64 2.36.1-8+deb11u1
2023-04-29 09:41:04 status half-configured libuuid1:amd64 2.36.1-8+deb11u1
2023-04-29 09:41:04 status installed libuuid1:amd64 2.36.1-8+deb11u1
2023-04-29 09:41:04 configure libpcre2-8-0:amd64 10.36-2+deb11u1 <none>
2023-04-29 09:41:04 status unpacked libpcre2-8-0:amd64 10.36-2+deb11u1
2023-04-29 09:41:04 status half-configured libpcre2-8-0:amd64 10.36-2+deb11u1
2023-04-29 09:41:04 status installed libpcre2-8-0:amd64 10.36-2+deb11u1
2023-04-29 09:41:04 configure libk5crypto3:amd64 1.18.3-6+deb11u3 <none>
2023-04-29 09:41:04 status unpacked libk5crypto3:amd64 1.18.3-6+deb11u3
2023-04-29 09:41:04 status half-configured libk5crypto3:amd64 1.18.3-6+deb11u3
2023-04-29 09:41:04 status installed libk5crypto3:amd64 1.18.3-6+deb11u3
2023-04-29 09:41:04 configure bsdutils:amd64 1:2.36.1-8+deb11u1 <none>
2023-04-29 09:41:04 status unpacked bsdutils:amd64 1:2.36.1-8+deb11u1
2023-04-29 09:41:04 status half-configured bsdutils:amd64 1:2.36.1-8+deb11u1
2023-04-29 09:41:04 status installed bsdutils:amd64 1:2.36.1-8+deb11u1
2023-04-29 09:41:04 configure libselinux1:amd64 3.1-3 <none>
2023-04-29 09:41:04 status unpacked libselinux1:amd64 3.1-3
2023-04-29 09:41:04 status half-configured libselinux1:amd64 3.1-3
2023-04-29 09:41:04 status installed libselinux1:amd64 3.1-3
2023-04-29 09:41:04 configure sed:amd64 4.7-1 <none>
2023-04-29 09:41:04 status unpacked sed:amd64 4.7-1
2023-04-29 09:41:04 status half-configured sed:amd64 4.7-1
2023-04-29 09:41:04 status installed sed:amd64 4.7-1
2023-04-29 09:41:04 configure findutils:amd64 4.8.0-1 <none>
2023-04-29 09:41:04 status unpacked findutils:amd64 4.8.0-1
2023-04-29 09:41:04 status half-configured findutils:amd64 4.8.0-1
2023-04-29 09:41:04 status installed findutils:amd64 4.8.0-1
2023-04-29 09:41:04 configure libmount1:amd64 2.36.1-8+deb11u1 <none>
2023-04-29 09:41:04 status unpacked libmount1:amd64 2.36.1-8+deb11u1
2023-04-29 09:41:04 status half-configured libmount1:amd64 2.36.1-8+deb11u1
2023-04-29 09:41:04 status installed libmount1:amd64 2.36.1-8+deb11u1
2023-04-29 09:41:04 configure tar:amd64 1.34+dfsg-1 <none>
2023-04-29 09:41:04 status unpacked tar:amd64 1.34+dfsg-1
2023-04-29 09:41:04 status half-configured tar:amd64 1.34+dfsg-1
2023-04-29 09:41:04 status installed tar:amd64 1.34+dfsg-1
2023-04-29 09:41:04 configure coreutils:amd64 8.32-4+b1 <none>
2023-04-29 09:41:04 status unpacked coreutils:amd64 8.32-4+b1
2023-04-29 09:41:04 status half-configured coreutils:amd64 8.32-4+b1
2023-04-29 09:41:04 status installed coreutils:amd64 8.32-4+b1
2023-04-29 09:41:04 configure dpkg:amd64 1.20.12 <none>
2023-04-29 09:41:04 status unpacked dpkg:amd64 1.20.12
2023-04-29 09:41:04 status half-configured dpkg:amd64 1.20.12
2023-04-29 09:41:04 status installed dpkg:amd64 1.20.12
2023-04-29 09:41:04 configure grep:amd64 3.6-1 <none>
2023-04-29 09:41:04 status unpacked grep:amd64 3.6-1
2023-04-29 09:41:04 status half-configured grep:amd64 3.6-1
2023-04-29 09:41:04 status installed grep:amd64 3.6-1
2023-04-29 09:41:04 configure perl-base:amd64 5.32.1-4+deb11u2 <none>
2023-04-29 09:41:04 status unpacked perl-base:amd64 5.32.1-4+deb11u2
2023-04-29 09:41:04 status half-configured perl-base:amd64 5.32.1-4+deb11u2
2023-04-29 09:41:04 status installed perl-base:amd64 5.32.1-4+deb11u2
2023-04-29 09:41:04 configure init-system-helpers:all 1.60 <none>
2023-04-29 09:41:04 status unpacked init-system-helpers:all 1.60
2023-04-29 09:41:04 status half-configured init-system-helpers:all 1.60
2023-04-29 09:41:04 status installed init-system-helpers:all 1.60
2023-04-29 09:41:04 configure gzip:amd64 1.10-4+deb11u1 <none>
2023-04-29 09:41:04 status unpacked gzip:amd64 1.10-4+deb11u1
2023-04-29 09:41:04 status half-configured gzip:amd64 1.10-4+deb11u1
2023-04-29 09:41:04 status installed gzip:amd64 1.10-4+deb11u1
2023-04-29 09:41:04 configure debconf:all 1.5.77 <none>
2023-04-29 09:41:04 status unpacked debconf:all 1.5.77
2023-04-29 09:41:04 status half-configured debconf:all 1.5.77
2023-04-29 09:41:04 status installed debconf:all 1.5.77
2023-04-29 09:41:04 configure libpam0g:amd64 1.4.0-9+deb11u1 <none>
2023-04-29 09:41:04 status unpacked libpam0g:amd64 1.4.0-9+deb11u1
2023-04-29 09:41:04 status half-configured libpam0g:amd64 1.4.0-9+deb11u1
2023-04-29 09:41:05 status installed libpam0g:amd64 1.4.0-9+deb11u1
2023-04-29 09:41:05 configure dash:amd64 0.5.11+git20200708+dd9ef66-5 <none>
2023-04-29 09:41:05 status unpacked dash:amd64 0.5.11+git20200708+dd9ef66-5
2023-04-29 09:41:05 status half-configured dash:amd64 0.5.11+git20200708+dd9ef66-5
2023-04-29 09:41:05 status installed dash:amd64 0.5.11+git20200708+dd9ef66-5
2023-04-29 09:41:05 configure libssl1.1:amd64 1.1.1n-0+deb11u3 <none>
2023-04-29 09:41:05 status unpacked libssl1.1:amd64 1.1.1n-0+deb11u3
2023-04-29 09:41:05 status half-configured libssl1.1:amd64 1.1.1n-0+deb11u3
2023-04-29 09:41:05 status installed libssl1.1:amd64 1.1.1n-0+deb11u3
2023-04-29 09:41:05 configure libpam-modules-bin:amd64 1.4.0-9+deb11u1 <none>
2023-04-29 09:41:05 status unpacked libpam-modules-bin:amd64 1.4.0-9+deb11u1
2023-04-29 09:41:05 status half-configured libpam-modules-bin:amd64 1.4.0-9+deb11u1
2023-04-29 09:41:05 status installed libpam-modules-bin:amd64 1.4.0-9+deb11u1
2023-04-29 09:41:05 configure libkrb5-3:amd64 1.18.3-6+deb11u3 <none>
2023-04-29 09:41:05 status unpacked libkrb5-3:amd64 1.18.3-6+deb11u3
2023-04-29 09:41:05 status half-configured libkrb5-3:amd64 1.18.3-6+deb11u3
2023-04-29 09:41:05 status installed libkrb5-3:amd64 1.18.3-6+deb11u3
2023-04-29 09:41:05 configure libgssapi-krb5-2:amd64 1.18.3-6+deb11u3 <none>
2023-04-29 09:41:05 status unpacked libgssapi-krb5-2:amd64 1.18.3-6+deb11u3
2023-04-29 09:41:05 status half-configured libgssapi-krb5-2:amd64 1.18.3-6+deb11u3
2023-04-29 09:41:05 status installed libgssapi-krb5-2:amd64 1.18.3-6+deb11u3
2023-04-29 09:41:05 configure libtirpc3:amd64 1.3.1-1+deb11u1 <none>
2023-04-29 09:41:05 status unpacked libtirpc3:amd64 1.3.1-1+deb11u1
2023-04-29 09:41:05 status half-configured libtirpc3:amd64 1.3.1-1+deb11u1
2023-04-29 09:41:05 status installed libtirpc3:amd64 1.3.1-1+deb11u1
2023-04-29 09:41:05 configure libnsl2:amd64 1.3.0-2 <none>
2023-04-29 09:41:05 status unpacked libnsl2:amd64 1.3.0-2
2023-04-29 09:41:05 status half-configured libnsl2:amd64 1.3.0-2
2023-04-29 09:41:05 status installed libnsl2:amd64 1.3.0-2
2023-04-29 09:41:05 configure libpam-modules:amd64 1.4.0-9+deb11u1 <none>
2023-04-29 09:41:05 status unpacked libpam-modules:amd64 1.4.0-9+deb11u1
2023-04-29 09:41:05 status half-configured libpam-modules:amd64 1.4.0-9+deb11u1
2023-04-29 09:41:05 status installed libpam-modules:amd64 1.4.0-9+deb11u1
2023-04-29 09:41:05 configure libpam-runtime:all 1.4.0-9+deb11u1 <none>
2023-04-29 09:41:05 status unpacked libpam-runtime:all 1.4.0-9+deb11u1
2023-04-29 09:41:05 status half-configured libpam-runtime:all 1.4.0-9+deb11u1
2023-04-29 09:41:05 status installed libpam-runtime:all 1.4.0-9+deb11u1
2023-04-29 09:41:05 configure login:amd64 1:4.8.1-1 <none>
2023-04-29 09:41:05 status unpacked login:amd64 1:4.8.1-1
2023-04-29 09:41:05 status half-configured login:amd64 1:4.8.1-1
2023-04-29 09:41:05 status installed login:amd64 1:4.8.1-1
2023-04-29 09:41:05 configure util-linux:amd64 2.36.1-8+deb11u1 <none>
2023-04-29 09:41:05 status unpacked util-linux:amd64 2.36.1-8+deb11u1
2023-04-29 09:41:05 status half-configured util-linux:amd64 2.36.1-8+deb11u1
2023-04-29 09:41:05 status installed util-linux:amd64 2.36.1-8+deb11u1
2023-04-29 09:41:05 trigproc libc-bin:amd64 2.31-13+deb11u5 <none>
2023-04-29 09:41:05 status half-configured libc-bin:amd64 2.31-13+deb11u5
2023-04-29 09:41:05 status installed libc-bin:amd64 2.31-13+deb11u5
2023-04-29 09:41:05 startup archives install
2023-04-29 09:41:05 upgrade gcc-10-base:amd64 10.2.1-6 10.2.1-6
2023-04-29 09:41:05 status half-configured gcc-10-base:amd64 10.2.1-6
2023-04-29 09:41:05 status unpacked gcc-10-base:amd64 10.2.1-6
2023-04-29 09:41:05 status half-installed gcc-10-base:amd64 10.2.1-6
2023-04-29 09:41:06 status unpacked gcc-10-base:amd64 10.2.1-6
2023-04-29 09:41:06 upgrade libcrypt1:amd64 1:4.4.18-4 1:4.4.18-4
2023-04-29 09:41:06 status triggers-pending libc-bin:amd64 2.31-13+deb11u5
2023-04-29 09:41:06 status half-configured libcrypt1:amd64 1:4.4.18-4
2023-04-29 09:41:06 status unpacked libcrypt1:amd64 1:4.4.18-4
2023-04-29 09:41:06 status half-installed libcrypt1:amd64 1:4.4.18-4
2023-04-29 09:41:06 status unpacked libcrypt1:amd64 1:4.4.18-4
2023-04-29 09:41:06 upgrade libc6:amd64 2.31-13+deb11u5 2.31-13+deb11u5
2023-04-29 09:41:06 status half-configured libc6:amd64 2.31-13+deb11u5
2023-04-29 09:41:06 status unpacked libc6:amd64 2.31-13+deb11u5
2023-04-29 09:41:06 status half-installed libc6:amd64 2.31-13+deb11u5
2023-04-29 09:41:06 status unpacked libc6:amd64 2.31-13+deb11u5
2023-04-29 09:41:06 upgrade libgcc-s1:amd64 10.2.1-6 10.2.1-6
2023-04-29 09:41:06 status half-configured libgcc-s1:amd64 10.2.1-6
2023-04-29 09:41:06 status unpacked libgcc-s1:amd64 10.2.1-6
2023-04-29 09:41:06 status half-installed libgcc-s1:amd64 10.2.1-6
2023-04-29 09:41:06 status unpacked libgcc-s1:amd64 10.2.1-6
2023-04-29 09:41:06 upgrade libacl1:amd64 2.2.53-10 2.2.53-10
2023-04-29 09:41:06 status half-configured libacl1:amd64 2.2.53-10
2023-04-29 09:41:06 status unpacked libacl1:amd64 2.2.53-10
2023-04-29 09:41:06 status half-installed libacl1:amd64 2.2.53-10
2023-04-29 09:41:06 status unpacked libacl1:amd64 2.2.53-10
2023-04-29 09:41:06 upgrade libpcre2-8-0:amd64 10.36-2+deb11u1 10.36-2+deb11u1
2023-04-29 09:41:06 status half-configured libpcre2-8-0:amd64 10.36-2+deb11u1
2023-04-29 09:41:06 status unpacked libpcre2-8-0:amd64 10.36-2+deb11u1
2023-04-29 09:41:06 status half-installed libpcre2-8-0:amd64 10.36-2+deb11u1
2023-04-29 09:41:06 status unpacked libpcre2-8-0:amd64 10.36-2+deb11u1
2023-04-29 09:41:06 upgrade libselinux1:amd64 3.1-3 3.1-3
2023-04-29 09:41:06 status half-configured libselinux1:amd64 3.1-3
2023-04-29 09:41:06 status unpacked libselinux1:amd64 3.1-3
2023-04-29 09:41:06 status half-installed libselinux1:amd64 3.1-3
2023-04-29 09:41:06 status unpacked libselinux1:amd64 3.1-3
2023-04-29 09:41:06 upgrade libbz2-1.0:amd64 1.0.8-4 1.0.8-4
2023-04-29 09:41:06 status half-configured libbz2-1.0:amd64 1.0.8-4
2023-04-29 09:41:06 status unpacked libbz2-1.0:amd64 1.0.8-4
2023-04-29 09:41:06 status half-installed libbz2-1.0:amd64 1.0.8-4
2023-04-29 09:41:06 status unpacked libbz2-1.0:amd64 1.0.8-4
2023-04-29 09:41:06 upgrade liblzma5:amd64 5.2.5-2.1~deb11u1 5.2.5-2.1~deb11u1
2023-04-29 09:41:06 status half-configured liblzma5:amd64 5.2.5-2.1~deb11u1
2023-04-29 09:41:06 status unpacked liblzma5:amd64 5.2.5-2.1~deb11u1
2023-04-29 09:41:06 status half-installed liblzma5:amd64 5.2.5-2.1~deb11u1
2023-04-29 09:41:06 status unpacked liblzma5:amd64 5.2.5-2.1~deb11u1
2023-04-29 09:41:06 upgrade zlib1g:amd64 1:1.2.11.dfsg-2+deb11u2 1:1.2.11.dfsg-2+deb11u2
2023-04-29 09:41:06 status half-configured zlib1g:amd64 1:1.2.11.dfsg-2+deb11u2
2023-04-29 09:41:06 status unpacked zlib1g:amd64 1:1.2.11.dfsg-2+deb11u2
2023-04-29 09:41:06 status half-installed zlib1g:amd64 1:1.2.11.dfsg-2+deb11u2
2023-04-29 09:41:07 status unpacked zlib1g:amd64 1:1.2.11.dfsg-2+deb11u2
2023-04-29 09:41:07 upgrade libcap-ng0:amd64 0.7.9-2.2+b1 0.7.9-2.2+b1
2023-04-29 09:41:07 status half-configured libcap-ng0:amd64 0.7.9-2.2+b1
2023-04-29 09:41:07 status unpacked libcap-ng0:amd64 0.7.9-2.2+b1
2023-04-29 09:41:07 status half-installed libcap-ng0:amd64 0.7.9-2.2+b1
2023-04-29 09:41:07 status unpacked libcap-ng0:amd64 0.7.9-2.2+b1
2023-04-29 09:41:07 upgrade libaudit1:amd64 1:3.0-2 1:3.0-2
2023-04-29 09:41:07 status half-configured libaudit1:amd64 1:3.0-2
2023-04-29 09:41:07 status unpacked libaudit1:amd64 1:3.0-2
2023-04-29 09:41:07 status half-installed libaudit1:amd64 1:3.0-2
2023-04-29 09:41:07 status unpacked libaudit1:amd64 1:3.0-2
2023-04-29 09:41:07 upgrade libpam0g:amd64 1.4.0-9+deb11u1 1.4.0-9+deb11u1
2023-04-29 09:41:07 status half-configured libpam0g:amd64 1.4.0-9+deb11u1
2023-04-29 09:41:07 status unpacked libpam0g:amd64 1.4.0-9+deb11u1
2023-04-29 09:41:07 status half-installed libpam0g:amd64 1.4.0-9+deb11u1
2023-04-29 09:41:07 status unpacked libpam0g:amd64 1.4.0-9+deb11u1
2023-04-29 09:41:07 install libsemanage-common:all <none> 3.1-1
2023-04-29 09:41:07 status half-installed libsemanage-common:all 3.1-1
2023-04-29 09:41:07 status unpacked libsemanage-common:all 3.1-1
2023-04-29 09:41:07 install libsepol1:amd64 <none> 3.1-1
2023-04-29 09:41:07 status half-installed libsepol1:amd64 3.1-1
2023-04-29 09:41:07 status unpacked libsepol1:amd64 3.1-1
2023-04-29 09:41:07 install libsemanage1:amd64 <none> 3.1-1+b2
2023-04-29 09:41:07 status half-installed libsemanage1:amd64 3.1-1+b2
2023-04-29 09:41:07 status unpacked libsemanage1:amd64 3.1-1+b2
2023-04-29 09:41:07 upgrade libdb5.3:amd64 5.3.28+dfsg1-0.8 5.3.28+dfsg1-0.8
2023-04-29 09:41:07 status half-configured libdb5.3:amd64 5.3.28+dfsg1-0.8
2023-04-29 09:41:07 status unpacked libdb5.3:amd64 5.3.28+dfsg1-0.8
2023-04-29 09:41:07 status half-installed libdb5.3:amd64 5.3.28+dfsg1-0.8
2023-04-29 09:41:07 status unpacked libdb5.3:amd64 5.3.28+dfsg1-0.8
2023-04-29 09:41:07 upgrade libcom-err2:amd64 1.46.2-2 1.46.2-2
2023-04-29 09:41:07 status half-configured libcom-err2:amd64 1.46.2-2
2023-04-29 09:41:07 status unpacked libcom-err2:amd64 1.46.2-2
2023-04-29 09:41:07 status half-installed libcom-err2:amd64 1.46.2-2
2023-04-29 09:41:07 status unpacked libcom-err2:amd64 1.46.2-2
2023-04-29 09:41:07 upgrade libkrb5support0:amd64 1.18.3-6+deb11u3 1.18.3-6+deb11u3
2023-04-29 09:41:07 status half-configured libkrb5support0:amd64 1.18.3-6+deb11u3
2023-04-29 09:41:07 status unpacked libkrb5support0:amd64 1.18.3-6+deb11u3
2023-04-29 09:41:07 status half-installed libkrb5support0:amd64 1.18.3-6+deb11u3
2023-04-29 09:41:07 status unpacked libkrb5support0:amd64 1.18.3-6+deb11u3
2023-04-29 09:41:07 upgrade libk5crypto3:amd64 1.18.3-6+deb11u3 1.18.3-6+deb11u3
2023-04-29 09:41:07 status half-configured libk5crypto3:amd64 1.18.3-6+deb11u3
2023-04-29 09:41:07 status unpacked libk5crypto3:amd64 1.18.3-6+deb11u3
2023-04-29 09:41:07 status half-installed libk5crypto3:amd64 1.18.3-6+deb11u3
2023-04-29 09:41:07 status unpacked libk5crypto3:amd64 1.18.3-6+deb11u3
2023-04-29 09:41:07 upgrade libkeyutils1:amd64 1.6.1-2 1.6.1-2
2023-04-29 09:41:07 status half-configured libkeyutils1:amd64 1.6.1-2
2023-04-29 09:41:07 status unpacked libkeyutils1:amd64 1.6.1-2
2023-04-29 09:41:07 status half-installed libkeyutils1:amd64 1.6.1-2
2023-04-29 09:41:07 status unpacked libkeyutils1:amd64 1.6.1-2
2023-04-29 09:41:07 upgrade libssl1.1:amd64 1.1.1n-0+deb11u3 1.1.1n-0+deb11u3
2023-04-29 09:41:07 status half-configured libssl1.1:amd64 1.1.1n-0+deb11u3
2023-04-29 09:41:07 status unpacked libssl1.1:amd64 1.1.1n-0+deb11u3
2023-04-29 09:41:07 status half-installed libssl1.1:amd64 1.1.1n-0+deb11u3
2023-04-29 09:41:07 status unpacked libssl1.1:amd64 1.1.1n-0+deb11u3
2023-04-29 09:41:07 upgrade libkrb5-3:amd64 1.18.3-6+deb11u3 1.18.3-6+deb11u3
2023-04-29 09:41:07 status half-configured libkrb5-3:amd64 1.18.3-6+deb11u3
2023-04-29 09:41:07 status unpacked libkrb5-3:amd64 1.18.3-6+deb11u3
2023-04-29 09:41:07 status half-installed libkrb5-3:amd64 1.18.3-6+deb11u3
2023-04-29 09:41:07 status unpacked libkrb5-3:amd64 1.18.3-6+deb11u3
2023-04-29 09:41:07 upgrade libgssapi-krb5-2:amd64 1.18.3-6+deb11u3 1.18.3-6+deb11u3
2023-04-29 09:41:07 status half-configured libgssapi-krb5-2:amd64 1.18.3-6+deb11u3
2023-04-29 09:41:07 status unpacked libgssapi-krb5-2:amd64 1.18.3-6+deb11u3
2023-04-29 09:41:07 status half-installed libgssapi-krb5-2:amd64 1.18.3-6+deb11u3
2023-04-29 09:41:07 status unpacked libgssapi-krb5-2:amd64 1.18.3-6+deb11u3
2023-04-29 09:41:07 upgrade libtirpc3:amd64 1.3.1-1+deb11u1 1.3.1-1+deb11u1
2023-04-29 09:41:07 status half-configured libtirpc3:amd64 1.3.1-1+deb11u1
2023-04-29 09:41:07 status unpacked libtirpc3:amd64 1.3.1-1+deb11u1
2023-04-29 09:41:07 status half-installed libtirpc3:amd64 1.3.1-1+deb11u1
2023-04-29 09:41:07 status unpacked libtirpc3:amd64 1.3.1-1+deb11u1
2023-04-29 09:41:07 upgrade libnsl2:amd64 1.3.0-2 1.3.0-2
2023-04-29 09:41:07 status half-configured libnsl2:amd64 1.3.0-2
2023-04-29 09:41:07 status unpacked libnsl2:amd64 1.3.0-2
2023-04-29 09:41:07 status half-installed libnsl2:amd64 1.3.0-2
2023-04-29 09:41:07 status unpacked libnsl2:amd64 1.3.0-2
2023-04-29 09:41:08 upgrade libpam-modules:amd64 1.4.0-9+deb11u1 1.4.0-9+deb11u1
2023-04-29 09:41:08 status half-configured libpam-modules:amd64 1.4.0-9+deb11u1
2023-04-29 09:41:08 status unpacked libpam-modules:amd64 1.4.0-9+deb11u1
2023-04-29 09:41:08 status half-installed libpam-modules:amd64 1.4.0-9+deb11u1
2023-04-29 09:41:08 status unpacked libpam-modules:amd64 1.4.0-9+deb11u1
2023-04-29 09:41:08 install passwd:amd64 <none> 1:4.8.1-1
2023-04-29 09:41:08 status half-installed passwd:amd64 1:4.8.1-1
2023-04-29 09:41:08 status unpacked passwd:amd64 1:4.8.1-1
2023-04-29 09:41:08 install adduser:all <none> 3.118
2023-04-29 09:41:08 status half-installed adduser:all 3.118
2023-04-29 09:41:08 status unpacked adduser:all 3.118
2023-04-29 09:41:08 upgrade libgpg-error0:amd64 1.38-2 1.38-2
2023-04-29 09:41:08 status half-configured libgpg-error0:amd64 1.38-2
2023-04-29 09:41:08 status unpacked libgpg-error0:amd64 1.38-2
2023-04-29 09:41:08 status half-installed libgpg-error0:amd64 1.38-2
2023-04-29 09:41:08 status unpacked libgpg-error0:amd64 1.38-2
2023-04-29 09:41:08 upgrade libgcrypt20:amd64 1.8.7-6 1.8.7-6
2023-04-29 09:41:08 status half-configured libgcrypt20:amd64 1.8.7-6
2023-04-29 09:41:08 status unpacked libgcrypt20:amd64 1.8.7-6
2023-04-29 09:41:08 status half-installed libgcrypt20:amd64 1.8.7-6
2023-04-29 09:41:08 status unpacked libgcrypt20:amd64 1.8.7-6
2023-04-29 09:41:08 install gpgv:amd64 <none> 2.2.27-2+deb11u2
2023-04-29 09:41:08 status half-installed gpgv:amd64 2.2.27-2+deb11u2
2023-04-29 09:41:08 status unpacked gpgv:amd64 2.2.27-2+deb11u2
2023-04-29 09:41:08 upgrade liblz4-1:amd64 1.9.3-2 1.9.3-2
2023-04-29 09:41:08 status half-configured liblz4-1:amd64 1.9.3-2
2023-04-29 09:41:08 status unpacked liblz4-1:amd64 1.9.3-2
2023-04-29 09:41:08 status half-installed liblz4-1:amd64 1.9.3-2
2023-04-29 09:41:08 status unpacked liblz4-1:amd64 1.9.3-2
2023-04-29 09:41:08 install libstdc++6:amd64 <none> 10.2.1-6
2023-04-29 09:41:08 status half-installed libstdc++6:amd64 10.2.1-6
2023-04-29 09:41:08 status unpacked libstdc++6:amd64 10.2.1-6
2023-04-29 09:41:08 upgrade libzstd1:amd64 1.4.8+dfsg-2.1 1.4.8+dfsg-2.1
2023-04-29 09:41:08 status half-configured libzstd1:amd64 1.4.8+dfsg-2.1
2023-04-29 09:41:08 status unpacked libzstd1:amd64 1.4.8+dfsg-2.1
2023-04-29 09:41:08 status half-installed libzstd1:amd64 1.4.8+dfsg-2.1
2023-04-29 09:41:08 status unpacked libzstd1:amd64 1.4.8+dfsg-2.1
2023-04-29 09:41:08 upgrade libsystemd0:amd64 247.3-7+deb11u1 247.3-7+deb11u1
2023-04-29 09:41:08 status half-configured libsystemd0:amd64 247.3-7+deb11u1
2023-04-29 09:41:08 status unpacked libsystemd0:amd64 247.3-7+deb11u1
2023-04-29 09:41:08 status half-installed libsystemd0:amd64 247.3-7+deb11u1
2023-04-29 09:41:08 status unpacked libsystemd0:amd64 247.3-7+deb11u1
2023-04-29 09:41:08 upgrade libudev1:amd64 247.3-7+deb11u1 247.3-7+deb11u1
2023-04-29 09:41:08 status half-configured libudev1:amd64 247.3-7+deb11u1
2023-04-29 09:41:08 status unpacked libudev1:amd64 247.3-7+deb11u1
2023-04-29 09:41:08 status half-installed libudev1:amd64 247.3-7+deb11u1
2023-04-29 09:41:09 status unpacked libudev1:amd64 247.3-7+deb11u1
2023-04-29 09:41:09 install libxxhash0:amd64 <none> 0.8.0-2
2023-04-29 09:41:09 status half-installed libxxhash0:amd64 0.8.0-2
2023-04-29 09:41:09 status unpacked libxxhash0:amd64 0.8.0-2
2023-04-29 09:41:09 install libapt-pkg6.0:amd64 <none> 2.2.4
2023-04-29 09:41:09 status half-installed libapt-pkg6.0:amd64 2.2.4
2023-04-29 09:41:09 status unpacked libapt-pkg6.0:amd64 2.2.4
2023-04-29 09:41:09 install debian-archive-keyring:all <none> 2021.1.1
2023-04-29 09:41:09 status half-installed debian-archive-keyring:all 2021.1.1
2023-04-29 09:41:09 status unpacked debian-archive-keyring:all 2021.1.1
2023-04-29 09:41:09 upgrade libgmp10:amd64 2:6.2.1+dfsg-1+deb11u1 2:6.2.1+dfsg-1+deb11u1
2023-04-29 09:41:09 status half-configured libgmp10:amd64 2:6.2.1+dfsg-1+deb11u1
2023-04-29 09:41:09 status unpacked libgmp10:amd64 2:6.2.1+dfsg-1+deb11u1
2023-04-29 09:41:09 status half-installed libgmp10:amd64 2:6.2.1+dfsg-1+deb11u1
2023-04-29 09:41:09 status unpacked libgmp10:amd64 2:6.2.1+dfsg-1+deb11u1
2023-04-29 09:41:09 install libnettle8:amd64 <none> 3.7.3-1
2023-04-29 09:41:09 status half-installed libnettle8:amd64 3.7.3-1
